time,x,y,z,vx,vy,vz,roll,pitch,yaw
0.795,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.7975,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8025,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.805,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8075,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.81,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8125,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.815,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8175,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.82,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8225,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.825,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8275,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.83,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8325,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.835,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8375,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.84,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8425,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.845,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8475,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.85,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8525,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.855,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8575,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.86,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8625,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.865,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8675,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.87,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8725,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.875,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8775,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.88,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8825,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.885,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8875,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.89,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8925,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.895,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.8975,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9025,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.905,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9075,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.91,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9125,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.915,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9175,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.92,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9225,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.925,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9275,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.93,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9325,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.935,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9375,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.94,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9425,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.945,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9475,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.95,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9525,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.955,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9575,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.96,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9625,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.965,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9675,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.97,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9725,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.975,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9775,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.98,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9825,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.985,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9875,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.99,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9925,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.995,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
0.9975,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0025,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.005,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0075,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.01,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0125,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.015,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0175,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.02,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0225,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.025,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0275,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.03,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0325,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.035,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0375,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.04,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0425,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.045,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0475,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.05,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0525,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.055,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0575,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.06,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0625,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.065,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0675,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.07,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0725,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.075,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0775,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.08,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0825,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.085,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0875,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.09,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0925,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.095,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.0975,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1025,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.105,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1075,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.11,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1125,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.115,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1175,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.12,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1225,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.125,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1275,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.13,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1325,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.135,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1375,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.14,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1425,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.145,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1475,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.15,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1525,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.155,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1575,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.16,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1625,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.165,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1675,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.17,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1725,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.175,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1775,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.18,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1825,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.185,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1875,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.19,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1925,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.195,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.1975,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2025,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.205,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2075,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.21,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2125,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.215,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2175,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.22,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2225,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.225,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2275,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.23,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2325,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.235,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2375,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.24,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2425,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.245,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2475,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.25,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2525,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.255,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2575,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.26,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2625,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.265,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2675,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.27,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2725,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.275,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2775,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.28,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2825,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.285,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2875,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.29,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2925,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.295,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.2975,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3025,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.305,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3075,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.31,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3125,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.315,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3175,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.32,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3225,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.325,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3275,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.33,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3325,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.335,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3375,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.34,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3425,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.345,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3475,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.35,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3525,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.355,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3575,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.36,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3625,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.365,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3675,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.37,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3725,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.375,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3775,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.38,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3825,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.385,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3875,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.39,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3925,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.395,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.3975,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4025,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.405,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4075,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.41,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4125,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.415,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4175,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.42,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4225,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.425,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4275,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.43,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4325,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.435,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4375,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.44,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4425,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.445,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4475,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.45,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4525,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.455,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4575,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.46,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4625,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.465,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4675,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.47,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4725,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.475,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4775,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.48,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4825,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.485,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4875,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.49,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4925,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.495,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.4975,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5025,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.505,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5075,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.51,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5125,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.515,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5175,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.52,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5225,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.525,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5275,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.53,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5325,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.535,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5375,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.54,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5425,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.545,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5475,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.55,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5525,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.555,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5575,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.56,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5625,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.565,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5675,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.57,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5725,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.575,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5775,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.58,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5825,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.585,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5875,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.59,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.5925,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
1.595,-8.74227794156468e-07,0,-0,0,0,0,0,0,-8.65142220905017e-06
