time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,baro,gps_lat,gps_lon,gps_alt
2.040,-0.0772000,-0.1609000,9.6241000,36.1710000,27.2598000,33.1802000,-40.6010000,-12.0340000,4.6170000,0.000000,0,0,0
2.050,-0.0807000,-0.1788000,9.6229000,36.2778000,27.4277000,33.3405000,-40.4770000,-12.0310000,5.1590000,0.000000,0,0,0
2.060,-0.0676000,-0.1621000,9.6194000,36.3922000,27.4963000,33.3557000,-40.4500000,-12.0190000,4.2640000,0.000000,0,0,0
2.070,-0.0580000,-0.1358000,9.6158000,36.4380000,27.6031000,33.4549000,-40.2160000,-12.0280000,4.5630000,0.000000,0,0,0
2.080,-0.0449000,-0.0963000,9.6110000,36.3464000,27.6794000,33.7448000,-40.5260000,-12.2750000,4.9400000,0.000000,0,0,0
2.090,-0.0257000,-0.0628000,9.6110000,36.2167000,27.7405000,33.9584000,-40.3550000,-12.1110000,5.1140000,0.000000,0,0,0
2.100,-0.0114000,-0.0496000,9.6146000,36.0184000,28.1296000,34.0042000,-40.4760000,-12.0020000,5.2800000,0.000000,0,0,0
2.110,-0.0042000,-0.0329000,9.6146000,35.6445000,28.9154000,33.9890000,-40.2110000,-12.1240000,5.3820000,0.000000,0,0,0
2.120,0.0006000,-0.0305000,9.6134000,35.3088000,29.5105000,34.0042000,-40.2780000,-11.8610000,5.0940000,0.000000,0,0,0
2.130,-0.0138000,-0.0640000,9.6086000,35.1868000,29.9530000,34.2712000,-40.3810000,-11.8130000,4.3530000,0.000000,0,0,0
2.140,-0.0281000,-0.0831000,9.6050000,35.3394000,29.7318000,34.3399000,-40.1880000,-12.0370000,5.1750000,0.000000,0,0,0
2.150,-0.0484000,-0.0975000,9.6038000,35.6598000,29.1748000,34.1568000,-40.3230000,-11.7540000,4.6880000,0.000000,0,0,0
2.160,-0.0688000,-0.1011000,9.6038000,36.0565000,28.3966000,33.8211000,-40.7340000,-12.0460000,5.2150000,0.000000,0,0,0
2.170,-0.0831000,-0.0903000,9.6074000,36.3846000,27.6413000,33.5083000,-40.2950000,-12.1510000,5.2690000,0.000000,0,0,0
2.180,-0.0867000,-0.0724000,9.6122000,36.5219000,27.1912000,33.3710000,-40.4780000,-12.2350000,4.6870000,0.000000,0,0,0
2.190,-0.0772000,-0.0556000,9.6158000,36.4456000,27.0844000,33.4091000,-40.4870000,-12.1200000,5.5390000,0.000000,0,0,0
2.200,-0.0628000,-0.0484000,9.6158000,36.2396000,27.2369000,33.4854000,-40.3890000,-12.1520000,5.1520000,0.000000,0,0,0
2.210,-0.0484000,-0.0508000,9.6146000,36.0336000,27.5116000,33.4702000,-40.3480000,-12.1330000,5.4200000,0.000000,0,0,0
2.220,-0.0341000,-0.0616000,9.6146000,35.9039000,27.8168000,33.3862000,-40.1640000,-11.8180000,4.9530000,0.000000,0,0,0
2.230,-0.0293000,-0.0736000,9.6146000,35.8429000,28.0991000,33.3252000,-40.3820000,-11.9650000,5.2070000,0.000000,0,0,0
2.240,-0.0293000,-0.0819000,9.6146000,35.8429000,28.3432000,33.3176000,-40.1360000,-11.9200000,4.9980000,0.000000,0,0,0
2.250,-0.0317000,-0.0867000,9.6146000,35.8582000,28.4958000,33.3023000,-40.5380000,-12.1500000,5.0170000,0.000000,0,0,0
2.260,-0.0437000,-0.0855000,9.6134000,35.8887000,28.5492000,33.2489000,-40.5330000,-12.1750000,5.2440000,0.000000,0,0,0
2.270,-0.0568000,-0.0796000,9.6134000,35.9344000,28.4805000,33.1573000,-40.3720000,-12.0130000,5.1360000,0.000000,0,0,0
2.280,-0.0688000,-0.0688000,9.6146000,36.0260000,28.3356000,33.0582000,-40.3380000,-11.8710000,4.9940000,0.000000,0,0,0
2.290,-0.0748000,-0.0628000,9.6146000,36.1252000,28.1219000,32.9361000,-40.5030000,-11.7990000,4.9640000,0.000000,0,0,0
2.300,-0.0784000,-0.0544000,9.6134000,36.2778000,27.9160000,32.8827000,-40.4590000,-12.2150000,5.1280000,0.000000,0,0,0
2.310,-0.0784000,-0.0473000,9.6122000,36.4532000,27.7557000,32.9285000,-40.5730000,-12.4010000,4.8170000,0.000000,0,0,0
2.320,-0.0712000,-0.0508000,9.6122000,36.6745000,27.6337000,33.0505000,-40.4990000,-12.0400000,4.8120000,0.000000,0,0,0
2.330,-0.0616000,-0.0580000,9.6122000,36.9415000,27.5726000,33.1955000,-40.5800000,-12.2930000,4.7710000,0.000000,0,0,0
2.340,-0.0461000,-0.0640000,9.6110000,37.2086000,27.5421000,33.2870000,-40.5140000,-12.1060000,4.9400000,0.000000,0,0,0
2.350,-0.0341000,-0.0700000,9.6062000,37.3840000,27.4811000,33.3252000,-40.2290000,-12.2360000,5.5490000,0.000000,0,0,0
2.360,-0.0257000,-0.0712000,9.6014000,37.3306000,27.3895000,33.3405000,-40.6070000,-12.4000000,6.0410000,0.000000,0,0,0
2.370,-0.0185000,-0.0592000,9.6050000,37.0789000,27.4353000,33.3405000,-40.3480000,-12.2190000,6.0750000,0.000000,0,0,0
2.380,-0.0209000,-0.0461000,9.6086000,36.7355000,27.7100000,33.4015000,-40.6260000,-12.0960000,5.4170000,0.000000,0,0,0
2.390,-0.0341000,-0.0508000,9.6122000,36.3541000,28.1067000,33.6685000,-40.3850000,-12.4140000,6.0970000,0.000000,0,0,0
2.400,-0.0496000,-0.0700000,9.6146000,36.0641000,28.4729000,34.1339000,-40.1980000,-12.0960000,6.0740000,0.000000,0,0,0
2.410,-0.0616000,-0.0891000,9.6170000,36.0184000,28.6407000,34.5993000,-40.4780000,-12.2120000,5.6790000,0.000000,0,0,0
2.420,-0.0676000,-0.0867000,9.6170000,36.1404000,28.5950000,34.8587000,-40.2450000,-12.1580000,6.0650000,0.000000,0,0,0
2.430,-0.0676000,-0.0640000,9.6170000,36.2320000,28.4805000,34.7900000,-40.2430000,-12.1570000,5.2360000,0.000000,0,0,0
2.440,-0.0664000,-0.0317000,9.6134000,36.2625000,28.2822000,34.4391000,-40.5770000,-12.4200000,5.3740000,0.000000,0,0,0
2.450,-0.0664000,-0.0054000,9.6098000,36.2320000,28.0457000,33.9432000,-40.3430000,-12.2640000,5.6270000,0.000000,0,0,0
2.460,-0.0664000,0.0090000,9.6074000,36.1557000,27.8091000,33.4549000,-40.3800000,-12.3590000,5.3370000,0.000000,0,0,0
2.470,-0.0664000,0.0042000,9.6098000,36.0565000,27.6566000,33.0505000,-40.5890000,-12.2450000,5.8970000,0.000000,0,0,0
2.480,-0.0700000,-0.0150000,9.6146000,35.9573000,27.6108000,32.7759000,-40.4930000,-12.0490000,5.6340000,0.000000,0,0,0
2.490,-0.0736000,-0.0413000,9.6170000,35.8887000,27.6489000,32.6614000,-40.5790000,-12.0700000,6.4100000,0.000000,0,0,0
2.500,-0.0736000,-0.0604000,9.6158000,35.8658000,27.7481000,32.6767000,-40.5300000,-12.3660000,5.3600000,0.000000,0,0,0
2.510,-0.0712000,-0.0688000,9.6134000,35.8810000,27.8244000,32.8140000,-40.4830000,-12.1020000,5.8850000,0.000000,0,0,0
2.520,-0.0688000,-0.0712000,9.6098000,35.9268000,27.7710000,33.0353000,-40.6290000,-12.0200000,6.0850000,0.000000,0,0,0
2.530,-0.0604000,-0.0712000,9.6062000,35.9802000,27.6184000,33.3023000,-40.2610000,-12.0170000,5.6120000,0.000000,0,0,0
2.540,-0.0496000,-0.0712000,9.6038000,36.0031000,27.4048000,33.5388000,-40.3830000,-12.0880000,5.6750000,0.000000,0,0,0
2.550,-0.0401000,-0.0724000,9.6062000,35.9879000,27.2064000,33.6914000,-40.4860000,-12.1770000,5.6640000,0.000000,0,0,0
2.560,-0.0365000,-0.0796000,9.6146000,35.9497000,27.2980000,33.8211000,-40.4430000,-11.7600000,5.3160000,0.000000,0,0,0
2.570,-0.0425000,-0.0879000,9.6194000,35.8582000,27.7405000,34.0576000,-40.1640000,-12.0190000,5.1920000,0.000000,0,0,0
2.580,-0.0413000,-0.0927000,9.6229000,35.8353000,28.2593000,34.3475000,-40.3830000,-11.9010000,5.9370000,0.000000,0,0,0
2.590,-0.0473000,-0.0927000,9.6241000,35.8353000,28.7781000,34.6451000,-40.5530000,-12.0220000,5.6120000,0.000000,0,0,0
2.600,-0.0568000,-0.0855000,9.6206000,35.8658000,29.0604000,34.9045000,-40.3840000,-11.7880000,5.1410000,0.000000,0,0,0
2.610,-0.0748000,-0.0748000,9.6134000,35.9573000,28.9307000,35.0647000,-40.6750000,-12.0230000,5.2490000,0.000000,0,0,0
2.620,-0.0855000,-0.0544000,9.6086000,36.1023000,28.4424000,35.0266000,-40.3940000,-12.0850000,5.3860000,0.000000,0,0,0
2.630,-0.0903000,-0.0185000,9.6050000,36.3846000,27.5421000,34.5001000,-40.2100000,-12.3750000,5.5700000,0.000000,0,0,0
2.640,-0.0843000,0.0018000,9.6062000,36.4685000,27.1835000,34.0881000,-40.1260000,-12.0460000,5.8290000,0.000000,0,0,0
