time  , accel_x   , accel_y    , accel_z    , gyro_x      , gyro_y     , gyro_z     , mag_x      , mag_y      , mag_z      , baro    , gps_lat, gps_lon, gps_alt
 2.010, 0.0377000 , 0.4797000  , 9.6720000  , 62.9959000  , 59.0057000 , 64.1174000 , -40.3420000, -11.5940000, 6.5410000  , 0.000000,       0,       0,       0
 2.020, 0.0867000 , 0.4881000  , 9.6301000  , 62.5229000  , 59.2346000 , 64.7049000 , -40.1010000, -11.2350000, 6.5460000  , 0.000000,       0,       0,       0
 2.030, 0.1286000 , 0.4713000  , 9.5978000  , 61.4243000  , 59.7229000 , 64.7049000 , -40.0410000, -11.2180000, 6.4540000  , 0.000000,       0,       0,       0
 2.040, 0.1621000 , 0.4402000  , 9.5811000  , 60.0967000  , 60.2722000 , 64.1708000 , -40.2520000, -11.6170000, 6.5630000  , 0.000000,       0,       0,       0
 2.050, 0.1824000 , 0.4067000  , 9.5787000  , 58.9523000  , 60.7452000 , 63.3621000 , -40.1370000, -11.2080000, 6.2160000  , 0.000000,       0,       0,       0
 2.060, 0.1836000 , 0.3720000  , 9.5883000  , 58.2962000  , 61.0809000 , 62.6144000 , -39.8930000, -11.2700000, 6.2300000  , 0.000000,       0,       0,       0
 2.070, 0.1776000 , 0.3433000  , 9.6158000  , 58.2886000  , 61.3022000 , 62.2330000 , -40.0290000, -11.2210000, 6.7270000  , 0.000000,       0,       0,       0
 2.080, 0.1657000 , 0.3266000  , 9.6612000  , 58.8150000  , 61.3708000 , 62.3322000 , -40.0930000, -11.1140000, 6.6980000  , 0.000000,       0,       0,       0
 2.090, 0.1549000 , 0.3206000  , 9.7043000  , 59.5398000  , 61.3174000 , 62.7518000 , -40.2540000, -11.1810000, 6.8960000  , 0.000000,       0,       0,       0
 2.100, 0.1442000 , 0.3170000  , 9.7306000  , 60.1349000  , 61.2335000 , 63.1638000 , -40.0460000, -11.2530000, 7.9000000  , 0.000000,       0,       0,       0
 2.110, 0.1358000 , 0.3098000  , 9.7342000  , 60.4324000  , 61.1725000 , 63.2782000 , -40.2740000, -10.7560000, 6.4500000  , 0.000000,       0,       0,       0
 2.120, 0.1286000 , 0.3074000  , 9.7210000  , 60.4630000  , 61.1267000 , 62.9807000 , -40.3090000, -11.2580000, 7.3100000  , 0.000000,       0,       0,       0
 2.130, 0.1214000 , 0.3146000  , 9.6959000  , 60.2722000  , 61.1572000 , 62.4237000 , -40.0180000, -11.0440000, 7.1800000  , 0.000000,       0,       0,       0
 2.140, 0.1130000 , 0.3206000  , 9.6696000  , 59.9213000  , 61.3022000 , 61.9278000 , -40.2390000, -11.4330000, 6.7840000  , 0.000000,       0,       0,       0
 2.150, 0.1047000 , 0.3122000  , 9.6505000  , 59.5245000  , 61.5387000 , 61.7218000 , -40.0070000, -11.0330000, 6.9230000  , 0.000000,       0,       0,       0
 2.160, 0.0975000 , 0.2967000  , 9.6457000  , 59.2880000  , 61.7599000 , 61.7523000 , -40.0960000, -11.1730000, 6.7590000  , 0.000000,       0,       0,       0
 2.170, 0.0855000 , 0.2835000  , 9.6576000  , 59.3872000  , 61.8134000 , 61.9202000 , -40.0790000, -11.3570000, 6.4660000  , 0.000000,       0,       0,       0
 2.180, 0.0688000 , 0.2751000  , 9.6780000  , 59.8297000  , 61.6608000 , 62.2177000 , -40.4690000, -11.2310000, 7.5420000  , 0.000000,       0,       0,       0
 2.190, 0.0568000 , 0.2823000  , 9.6911000  , 60.3485000  , 61.3861000 , 62.5687000 , -40.1550000, -11.3830000, 7.1800000  , 0.000000,       0,       0,       0
 2.200, 0.0616000 , 0.3098000  , 9.7031000  , 60.7224000  , 60.9818000 , 62.8052000 , -39.9310000, -11.5180000, 7.2520000  , 0.000000,       0,       0,       0
 2.210, 0.0760000 , 0.3326000  , 9.7031000  , 60.6537000  , 60.7147000 , 62.5000000 , -40.1290000, -11.1990000, 6.7690000  , 0.000000,       0,       0,       0
 2.220, 0.0903000 , 0.3553000  , 9.6947000  , 60.4935000  , 60.4858000 , 61.8820000 , -40.1480000, -11.3980000, 6.8630000  , 0.000000,       0,       0,       0
 2.230, 0.1011000 , 0.3756000  , 9.6756000  , 60.3409000  , 60.2951000 , 61.2640000 , -40.0280000, -10.6380000, 7.0350000  , 0.000000,       0,       0,       0
 2.240, 0.1119000 , 0.3948000  , 9.6445000  , 60.2417000  , 60.2417000 , 60.8521000 , -40.1120000, -11.1100000, 7.6500000  , 0.000000,       0,       0,       0
 2.250, 0.1190000 , 0.4115000  , 9.6122000  , 60.2188000  , 60.2951000 , 60.7300000 , -39.9610000, -11.4460000, 6.8370000  , 0.000000,       0,       0,       0
 2.260, 0.1214000 , 0.4271000  , 9.5835000  , 60.2112000  , 60.3943000 , 60.9131000 , -40.0470000, -11.1730000, 6.6170000  , 0.000000,       0,       0,       0
 2.270, 0.1178000 , 0.4378000  , 9.5619000  , 60.1807000  , 60.5316000 , 61.3251000 , -40.4350000, -11.4280000, 6.5170000  , 0.000000,       0,       0,       0
