time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,baro,gps_lat,gps_lon,gps_alt
1.900,-0.1041000,-0.1424000,9.6146000,57.7393000,53.6957000,61.7218000,-40.5760000,-11.0840000,5.6870000,0.000000,0,0,0
1.910,-0.1101000,-0.1196000,9.6086000,57.9605000,53.4821000,61.6379000,-40.2070000,-10.9220000,5.7850000,0.000000,0,0,0
1.920,-0.1160000,-0.0993000,9.6062000,58.0444000,53.3142000,61.6226000,-40.5460000,-10.5650000,5.4200000,0.000000,0,0,0
1.930,-0.1268000,-0.0921000,9.6050000,58.0139000,53.2761000,61.6531000,-40.6120000,-10.6100000,5.6210000,0.000000,0,0,0
1.940,-0.1388000,-0.0957000,9.6038000,57.9300000,53.3600000,61.6913000,-40.3230000,-10.7290000,4.9230000,0.000000,0,0,0
1.950,-0.1507000,-0.1077000,9.6038000,57.8232000,53.4897000,61.7371000,-40.2330000,-10.8470000,6.3010000,0.000000,0,0,0
1.960,-0.1567000,-0.1196000,9.6038000,57.7011000,53.6041000,61.7523000,-40.4360000,-10.7850000,5.7110000,0.000000,0,0,0
1.970,-0.1543000,-0.1316000,9.6062000,57.5867000,53.5583000,61.6913000,-40.5730000,-10.6280000,6.0300000,0.000000,0,0,0
1.980,-0.1436000,-0.1364000,9.6062000,57.5027000,53.3524000,61.5692000,-40.4730000,-10.9450000,6.6120000,0.000000,0,0,0
1.990,-0.1280000,-0.1340000,9.6074000,57.4799000,53.0624000,61.3632000,-40.3810000,-10.9030000,6.1190000,0.000000,0,0,0
2.000,-0.1089000,-0.1184000,9.6098000,57.5333000,52.6505000,60.9131000,-40.7670000,-11.0680000,6.8270000,0.000000,0,0,0
2.010,-0.1053000,-0.0993000,9.6086000,57.6324000,52.4521000,60.6079000,-40.4470000,-10.9990000,6.3950000,0.000000,0,0,0
2.020,-0.1065000,-0.0778000,9.6050000,57.7698000,52.3224000,60.4172000,-40.5190000,-11.1200000,6.0780000,0.000000,0,0,0
2.030,-0.1065000,-0.0562000,9.6026000,57.8995000,52.2690000,60.3943000,-40.4610000,-11.1340000,6.4640000,0.000000,0,0,0
2.040,-0.1017000,-0.0395000,9.6038000,57.9300000,52.3529000,60.5164000,-40.5270000,-10.7980000,6.3870000,0.000000,0,0,0
2.050,-0.0945000,-0.0443000,9.6062000,57.8842000,52.5360000,60.7147000,-40.4440000,-10.5270000,5.6810000,0.000000,0,0,0
2.060,-0.0981000,-0.0718000,9.6074000,57.7698000,52.6810000,60.9741000,-40.6640000,-10.9430000,6.2140000,0.000000,0,0,0
2.070,-0.1113000,-0.1125000,9.6086000,57.6630000,52.6886000,61.2335000,-40.7150000,-10.8650000,6.1100000,0.000000,0,0,0
2.080,-0.1208000,-0.1495000,9.6122000,57.6477000,52.5436000,61.3937000,-40.5220000,-10.7940000,6.6100000,0.000000,0,0,0
2.090,-0.1316000,-0.1675000,9.6134000,57.6935000,52.3682000,61.3480000,-40.6910000,-10.6040000,6.3220000,0.000000,0,0,0
2.100,-0.1448000,-0.1615000,9.6122000,57.6935000,52.3453000,61.1725000,-40.6640000,-10.6480000,5.9920000,0.000000,0,0,0
2.110,-0.1555000,-0.1388000,9.6086000,57.5867000,52.4597000,61.0352000,-40.5550000,-10.8780000,6.0320000,0.000000,0,0,0
2.120,-0.1627000,-0.1184000,9.6026000,57.4188000,52.5970000,61.0352000,-40.6560000,-10.9920000,5.9160000,0.000000,0,0,0
2.130,-0.1615000,-0.1089000,9.5990000,57.2968000,52.6505000,61.1115000,-40.5470000,-10.9910000,6.2340000,0.000000,0,0,0
2.140,-0.1591000,-0.1089000,9.5954000,57.2586000,52.5208000,61.2106000,-40.5200000,-10.9850000,5.8890000,0.000000,0,0,0
2.150,-0.1543000,-0.1160000,9.5954000,57.3120000,52.1545000,61.3022000,-40.6330000,-10.9480000,6.0680000,0.000000,0,0,0
2.160,-0.1459000,-0.1220000,9.5990000,57.4722000,51.5823000,61.3403000,-40.7020000,-11.0390000,6.4000000,0.000000,0,0,0
2.170,-0.1268000,-0.1256000,9.6038000,57.7011000,50.8652000,61.2793000,-40.8130000,-10.6180000,5.4430000,0.000000,0,0,0
2.180,-0.1017000,-0.1328000,9.6110000,57.9453000,50.2090000,61.0657000,-40.3640000,-10.9790000,5.9620000,0.000000,0,0,0
2.190,-0.0813000,-0.1376000,9.6158000,58.1436000,49.7894000,60.7529000,-40.6200000,-10.8330000,5.6810000,0.000000,0,0,0
2.200,-0.0754000,-0.1400000,9.6182000,58.2047000,49.6674000,60.4706000,-40.4220000,-11.0000000,5.6580000,0.000000,0,0,0
2.210,-0.0790000,-0.1400000,9.6194000,58.1207000,49.8810000,60.3027000,-40.5900000,-10.9470000,6.0560000,0.000000,0,0,0
2.220,-0.0861000,-0.1436000,9.6122000,57.8766000,50.3998000,60.3104000,-40.8440000,-11.1310000,6.0920000,0.000000,0,0,0
2.230,-0.0993000,-0.1567000,9.6014000,57.6172000,50.9262000,60.4935000,-40.5440000,-11.1240000,5.9700000,0.000000,0,0,0
2.240,-0.0969000,-0.1711000,9.5942000,57.5104000,51.2085000,60.7452000,-40.4150000,-10.9230000,6.0230000,0.000000,0,0,0
2.250,-0.0861000,-0.1771000,9.5930000,57.5104000,51.2695000,60.9131000,-40.6310000,-10.7440000,5.5850000,0.000000,0,0,0
2.260,-0.0766000,-0.1759000,9.5978000,57.5333000,51.2619000,60.9818000,-40.4850000,-11.0440000,5.3670000,0.000000,0,0,0
2.270,-0.0598000,-0.1651000,9.6038000,57.5409000,51.3306000,61.0046000,-40.6510000,-10.7000000,5.3250000,0.000000,0,0,0
2.280,-0.0347000,-0.1567000,9.6122000,57.5180000,51.5213000,60.9970000,-40.6030000,-11.2980000,5.6460000,0.000000,0,0,0
2.290,-0.0084000,-0.1459000,9.6206000,57.5485000,51.8112000,60.8597000,-40.6650000,-11.0290000,5.7430000,0.000000,0,0,0
2.300,0.0108000,-0.1328000,9.6265000,57.6553000,52.1927000,60.6079000,-40.7820000,-11.0760000,5.9210000,0.000000,0,0,0
2.310,0.0144000,-0.1172000,9.6253000,57.7774000,52.5970000,60.3104000,-40.4000000,-11.0810000,6.1660000,0.000000,0,0,0
2.320,0.0060000,-0.0969000,9.6194000,57.8842000,52.9327000,60.0433000,-40.7680000,-10.9540000,5.4950000,0.000000,0,0,0
2.330,-0.0132000,-0.0706000,9.6110000,57.9376000,53.1464000,59.8526000,-40.7450000,-10.7650000,5.6950000,0.000000,0,0,0
2.340,-0.0383000,-0.0526000,9.6014000,57.9529000,53.2074000,59.7763000,-40.9840000,-10.6450000,5.8890000,0.000000,0,0,0
2.350,-0.0586000,-0.0479000,9.5930000,57.9605000,53.1158000,59.7992000,-40.9310000,-10.9730000,6.4430000,0.000000,0,0,0
2.360,-0.0682000,-0.0550000,9.5930000,57.9681000,52.9785000,59.8602000,-40.8480000,-10.6320000,6.3790000,0.000000,0,0,0
